show,episode,date,time,link,teaser,moderator,topicsCount,toParse,respondent_first_name,respondent_last_name,respondent_function
Hlavní zprávy - rozhovory a komentáře,Přijímačky na střední školy. Korupce na Ukrajině. Aplikace Klíšťapka,2023-05-17,12:10,https://plus.rozhlas.cz/poledni-publicistika-prijimacky-na-stredni-skoly-korupce-na-ukrajine-aplikace-8994558,Jak zvládají střední školy zvýšený zájem o druhé kolo přijímaček? Co vypovídá úplatkářská aféra předsedy ukrajinského Nejvyššího soudu o úspěšnosti protikorupčních reforem na Ukrajině? A jaké informace poskytuje nová mobilní aplikace sledující výskyt klíšťat?,"Štechrová,Věra",3,"Hosté polední publicistky:Jiřina Šafářová, zástupkyně ředitele Střední školy F. D. Roosevelta BrnoRadmila Sosnová ředitelka SOU tradičních řemesel v BrněOndřej Soukup, redaktor zahraniční redakce ČRoJan Bartoška z provozně ekonomická fakulta České zemědělské univerzity",Jan,Bartoška,z provozně ekonomická fakulta České zemědělské univerzity
Hlavní zprávy - rozhovory a komentáře,Propočty odborů k úspornému balíčku. Summit Rady Evropy. Výstava Sto let je jen začátek,2023-05-16,18:10,https://plus.rozhlas.cz/odpoledni-publicistika-propocty-odboru-k-uspornemu-balicku-summit-rady-evropy-8993886,"Jak reálný je propočet odborů, podle kterého by úsporný balíček připravil tříčlennou rodinu s příjmem nad 80 tisíc korun o 150 tisíc ročně? Jak může Rada Evropy přispět k řešení situace na Ukrajině? A jak vypadá výstava ke 100 letům vysílání rozhlasu, která se dnes otevírá v Technickém muzeu v Praze? Poslechněte si odpolední publicistiku s Věrou Štechrovou.","Štechrová,Věra",3,"Hosty Věry Štechrové jsou:Danuše Nerudová, ekonomka;Viktor Daněk, zpravodaj Českého rozhlasu;René Melkus, kurátor sbírek elektrotechniky, informatiky a akustiky Národního technického muzea.",Danuše,Nerudová,ekonomka
Hlavní zprávy - rozhovory a komentáře,Propočty odborů k úspornému balíčku. Summit Rady Evropy. Výstava Sto let je jen začátek,2023-05-16,18:10,https://plus.rozhlas.cz/odpoledni-publicistika-propocty-odboru-k-uspornemu-balicku-summit-rady-evropy-8993886,"Jak reálný je propočet odborů, podle kterého by úsporný balíček připravil tříčlennou rodinu s příjmem nad 80 tisíc korun o 150 tisíc ročně? Jak může Rada Evropy přispět k řešení situace na Ukrajině? A jak vypadá výstava ke 100 letům vysílání rozhlasu, která se dnes otevírá v Technickém muzeu v Praze? Poslechněte si odpolední publicistiku s Věrou Štechrovou.","Štechrová,Věra",3,"Hosty Věry Štechrové jsou:Danuše Nerudová, ekonomka;Viktor Daněk, zpravodaj Českého rozhlasu;René Melkus, kurátor sbírek elektrotechniky, informatiky a akustiky Národního technického muzea.",Viktor,Daněk,zpravodaj Českého rozhlasu
Hlavní zprávy - rozhovory a komentáře,Propočty odborů k úspornému balíčku. Summit Rady Evropy. Výstava Sto let je jen začátek,2023-05-16,18:10,https://plus.rozhlas.cz/odpoledni-publicistika-propocty-odboru-k-uspornemu-balicku-summit-rady-evropy-8993886,"Jak reálný je propočet odborů, podle kterého by úsporný balíček připravil tříčlennou rodinu s příjmem nad 80 tisíc korun o 150 tisíc ročně? Jak může Rada Evropy přispět k řešení situace na Ukrajině? A jak vypadá výstava ke 100 letům vysílání rozhlasu, která se dnes otevírá v Technickém muzeu v Praze? Poslechněte si odpolední publicistiku s Věrou Štechrovou.","Štechrová,Věra",3,"Hosty Věry Štechrové jsou:Danuše Nerudová, ekonomka;Viktor Daněk, zpravodaj Českého rozhlasu;René Melkus, kurátor sbírek elektrotechniky, informatiky a akustiky Národního technického muzea.",René,Melkus,"kurátor sbírek elektrotechniky, informatiky a akustiky Národního technického muzea"
Hlavní zprávy - rozhovory a komentáře,Jak se Český rozhlas měnil během sta let? Přijďte se přesvědčit – byla zahájena výstava Sto let je jen začátek,2023-05-16,18:10,https://plus.rozhlas.cz/jak-se-cesky-rozhlas-menil-behem-sta-let-prijdte-se-presvedcit-byla-zahajena-8993910,"Ke stému výročí pravidelného rozhlasového vysílání u nás pořádá Český rozhlas spolu s Národním technickým muzeem výstavu „Sto let je jen začátek – Český rozhlas 1923–2023“. Od slavnostního otevření 17. května 2023 až do konce roku mohou návštěvníci díky různorodým formám poslechu doslova zažít rozmanitost rozhlasové produkce v průběhu uplynulého století. Výstava ale kromě historie představí i aktuální trendy a vyhlídky konzumace obsahu, způsoby jeho příjmu i distribuce.","Štechrová,Věra",1,"Výstava Sto let je jen začátek. Český rozhlas 1923–2023Národní technické muzeum v Praze, 17. 5. – 31. 12. 2023úterý–neděle, 9:00–18:00Pro dokonalý zážitek sluchátka s sebou!Koupit vstupenku ❯❯",Výstava,Sto,let je jen začátek Český rozhlas 1923–2023
Hlavní zprávy - rozhovory a komentáře,Jak se Český rozhlas měnil během sta let? Přijďte se přesvědčit – byla zahájena výstava Sto let je jen začátek,2023-05-16,18:10,https://plus.rozhlas.cz/jak-se-cesky-rozhlas-menil-behem-sta-let-prijdte-se-presvedcit-byla-zahajena-8993910,"Ke stému výročí pravidelného rozhlasového vysílání u nás pořádá Český rozhlas spolu s Národním technickým muzeem výstavu „Sto let je jen začátek – Český rozhlas 1923–2023“. Od slavnostního otevření 17. května 2023 až do konce roku mohou návštěvníci díky různorodým formám poslechu doslova zažít rozmanitost rozhlasové produkce v průběhu uplynulého století. Výstava ale kromě historie představí i aktuální trendy a vyhlídky konzumace obsahu, způsoby jeho příjmu i distribuce.","Štechrová,Věra",1,"Výstava Sto let je jen začátek. Český rozhlas 1923–2023Národní technické muzeum v Praze, 17. 5. – 31. 12. 2023úterý–neděle, 9:00–18:00Pro dokonalý zážitek sluchátka s sebou!Koupit vstupenku ❯❯",Národní,technické,"muzeum v Praze, 17 5 – 31 12 2023úterý–neděle, 9:00–18:00"
Hlavní zprávy - rozhovory a komentáře,Jak se Český rozhlas měnil během sta let? Přijďte se přesvědčit – byla zahájena výstava Sto let je jen začátek,2023-05-16,18:10,https://plus.rozhlas.cz/jak-se-cesky-rozhlas-menil-behem-sta-let-prijdte-se-presvedcit-byla-zahajena-8993910,"Ke stému výročí pravidelného rozhlasového vysílání u nás pořádá Český rozhlas spolu s Národním technickým muzeem výstavu „Sto let je jen začátek – Český rozhlas 1923–2023“. Od slavnostního otevření 17. května 2023 až do konce roku mohou návštěvníci díky různorodým formám poslechu doslova zažít rozmanitost rozhlasové produkce v průběhu uplynulého století. Výstava ale kromě historie představí i aktuální trendy a vyhlídky konzumace obsahu, způsoby jeho příjmu i distribuce.","Štechrová,Věra",1,"Výstava Sto let je jen začátek. Český rozhlas 1923–2023Národní technické muzeum v Praze, 17. 5. – 31. 12. 2023úterý–neděle, 9:00–18:00Pro dokonalý zážitek sluchátka s sebou!Koupit vstupenku ❯❯",Pro,dokonalý,zážitek sluchátka s sebou!
Hlavní zprávy - rozhovory a komentáře,Jak se Český rozhlas měnil během sta let? Přijďte se přesvědčit – byla zahájena výstava Sto let je jen začátek,2023-05-16,18:10,https://plus.rozhlas.cz/jak-se-cesky-rozhlas-menil-behem-sta-let-prijdte-se-presvedcit-byla-zahajena-8993910,"Ke stému výročí pravidelného rozhlasového vysílání u nás pořádá Český rozhlas spolu s Národním technickým muzeem výstavu „Sto let je jen začátek – Český rozhlas 1923–2023“. Od slavnostního otevření 17. května 2023 až do konce roku mohou návštěvníci díky různorodým formám poslechu doslova zažít rozmanitost rozhlasové produkce v průběhu uplynulého století. Výstava ale kromě historie představí i aktuální trendy a vyhlídky konzumace obsahu, způsoby jeho příjmu i distribuce.","Štechrová,Věra",1,"Výstava Sto let je jen začátek. Český rozhlas 1923–2023Národní technické muzeum v Praze, 17. 5. – 31. 12. 2023úterý–neděle, 9:00–18:00Pro dokonalý zážitek sluchátka s sebou!Koupit vstupenku ❯❯",Koupit,vstupenku,❯❯
Hlavní zprávy - rozhovory a komentáře,Co je sociální dialog. Ukrajinská protivzdušná obrana. Heslo rozhlas ve slovníku,2023-05-16,12:10,https://plus.rozhlas.cz/poledni-publicistika-co-je-socialni-dialog-ukrajinska-protivzdusna-obrana-heslo-8993646,"Proč se odboráři a vláda neshodnou na tom, co je sociální dialog? Vysvětluje vláda lidem dostatečně jasně, jak na ně dopadnou navrhované škrty a daňové změny? Nastal bod obratu ve schopnostech ukrajinské protivzdušné obrany odvracet ruské útoky? A jak vznikalo heslo rozhlas v Akademickém slovníku současné češtiny? Poslechněte si polední publicistiku.","Štechrová,Věra",3,"Hosty Věry Štechrové jsou:Josef Středula, předseda Českomoravské konfederace odborových svazů;Eva Lebedová, politoložka z Katedry politologie a evropských studií Filozofické fakulty UPOL;Milan Mikulecký, bezpečnostní analytik;Martin Šemelík, oddělení současné lexikologie a lexikografie Ústavu pro jazyk český Akademie věd.",Josef,Středula,předseda Českomoravské konfederace odborových svazů
Hlavní zprávy - rozhovory a komentáře,Co je sociální dialog. Ukrajinská protivzdušná obrana. Heslo rozhlas ve slovníku,2023-05-16,12:10,https://plus.rozhlas.cz/poledni-publicistika-co-je-socialni-dialog-ukrajinska-protivzdusna-obrana-heslo-8993646,"Proč se odboráři a vláda neshodnou na tom, co je sociální dialog? Vysvětluje vláda lidem dostatečně jasně, jak na ně dopadnou navrhované škrty a daňové změny? Nastal bod obratu ve schopnostech ukrajinské protivzdušné obrany odvracet ruské útoky? A jak vznikalo heslo rozhlas v Akademickém slovníku současné češtiny? Poslechněte si polední publicistiku.","Štechrová,Věra",3,"Hosty Věry Štechrové jsou:Josef Středula, předseda Českomoravské konfederace odborových svazů;Eva Lebedová, politoložka z Katedry politologie a evropských studií Filozofické fakulty UPOL;Milan Mikulecký, bezpečnostní analytik;Martin Šemelík, oddělení současné lexikologie a lexikografie Ústavu pro jazyk český Akademie věd.",Eva,Lebedová,politoložka z Katedry politologie a evropských studií Filozofické fakulty UPOL
Hlavní zprávy - rozhovory a komentáře,Co je sociální dialog. Ukrajinská protivzdušná obrana. Heslo rozhlas ve slovníku,2023-05-16,12:10,https://plus.rozhlas.cz/poledni-publicistika-co-je-socialni-dialog-ukrajinska-protivzdusna-obrana-heslo-8993646,"Proč se odboráři a vláda neshodnou na tom, co je sociální dialog? Vysvětluje vláda lidem dostatečně jasně, jak na ně dopadnou navrhované škrty a daňové změny? Nastal bod obratu ve schopnostech ukrajinské protivzdušné obrany odvracet ruské útoky? A jak vznikalo heslo rozhlas v Akademickém slovníku současné češtiny? Poslechněte si polední publicistiku.","Štechrová,Věra",3,"Hosty Věry Štechrové jsou:Josef Středula, předseda Českomoravské konfederace odborových svazů;Eva Lebedová, politoložka z Katedry politologie a evropských studií Filozofické fakulty UPOL;Milan Mikulecký, bezpečnostní analytik;Martin Šemelík, oddělení současné lexikologie a lexikografie Ústavu pro jazyk český Akademie věd.",Milan,Mikulecký,bezpečnostní analytik
Hlavní zprávy - rozhovory a komentáře,Co je sociální dialog. Ukrajinská protivzdušná obrana. Heslo rozhlas ve slovníku,2023-05-16,12:10,https://plus.rozhlas.cz/poledni-publicistika-co-je-socialni-dialog-ukrajinska-protivzdusna-obrana-heslo-8993646,"Proč se odboráři a vláda neshodnou na tom, co je sociální dialog? Vysvětluje vláda lidem dostatečně jasně, jak na ně dopadnou navrhované škrty a daňové změny? Nastal bod obratu ve schopnostech ukrajinské protivzdušné obrany odvracet ruské útoky? A jak vznikalo heslo rozhlas v Akademickém slovníku současné češtiny? Poslechněte si polední publicistiku.","Štechrová,Věra",3,"Hosty Věry Štechrové jsou:Josef Středula, předseda Českomoravské konfederace odborových svazů;Eva Lebedová, politoložka z Katedry politologie a evropských studií Filozofické fakulty UPOL;Milan Mikulecký, bezpečnostní analytik;Martin Šemelík, oddělení současné lexikologie a lexikografie Ústavu pro jazyk český Akademie věd.",Martin,Šemelík,oddělení současné lexikologie a lexikografie Ústavu pro jazyk český Akademie věd
Hlavní zprávy - rozhovory a komentáře,Stávková pohotovost. Studenti a zrušení daňové slevy. Alkoholismus v Česku,2023-05-15,18:10,https://plus.rozhlas.cz/odpoledni-publicistika-stavkova-pohotovost-studenti-a-zruseni-danove-slevy-8993166,"Donutí stávková pohotovost, kterou dnes vyhlásily odbory, vládu k ústupkům při jednání o úsporném balíčku? Jak zasáhne studenty zdražení kolejí a zrušení daňové slevy? Proč v Česku každý desátý člověk pije denně alkohol? A může to změnit zvýšení spotřební daně? Poslechněte si odpolední publicistiku s Tomášem Pancířem.","Pancíř,Tomáš",3,"Hosty Tomáše Pancíře byli:Jan Kubáček, politolog;Daniel Münich, výkonný ředitel think-tanku IDEA při centru CERGE-EI;Ladislav Csémy, psycholog a adiktolog z Národního ústavu duševního zdraví.",Jan,Kubáček,politolog
Hlavní zprávy - rozhovory a komentáře,Stávková pohotovost. Studenti a zrušení daňové slevy. Alkoholismus v Česku,2023-05-15,18:10,https://plus.rozhlas.cz/odpoledni-publicistika-stavkova-pohotovost-studenti-a-zruseni-danove-slevy-8993166,"Donutí stávková pohotovost, kterou dnes vyhlásily odbory, vládu k ústupkům při jednání o úsporném balíčku? Jak zasáhne studenty zdražení kolejí a zrušení daňové slevy? Proč v Česku každý desátý člověk pije denně alkohol? A může to změnit zvýšení spotřební daně? Poslechněte si odpolední publicistiku s Tomášem Pancířem.","Pancíř,Tomáš",3,"Hosty Tomáše Pancíře byli:Jan Kubáček, politolog;Daniel Münich, výkonný ředitel think-tanku IDEA při centru CERGE-EI;Ladislav Csémy, psycholog a adiktolog z Národního ústavu duševního zdraví.",Daniel,Münich,výkonný ředitel think-tanku IDEA při centru CERGE-EI
Hlavní zprávy - rozhovory a komentáře,Stávková pohotovost. Studenti a zrušení daňové slevy. Alkoholismus v Česku,2023-05-15,18:10,https://plus.rozhlas.cz/odpoledni-publicistika-stavkova-pohotovost-studenti-a-zruseni-danove-slevy-8993166,"Donutí stávková pohotovost, kterou dnes vyhlásily odbory, vládu k ústupkům při jednání o úsporném balíčku? Jak zasáhne studenty zdražení kolejí a zrušení daňové slevy? Proč v Česku každý desátý člověk pije denně alkohol? A může to změnit zvýšení spotřební daně? Poslechněte si odpolední publicistiku s Tomášem Pancířem.","Pancíř,Tomáš",3,"Hosty Tomáše Pancíře byli:Jan Kubáček, politolog;Daniel Münich, výkonný ředitel think-tanku IDEA při centru CERGE-EI;Ladislav Csémy, psycholog a adiktolog z Národního ústavu duševního zdraví.",Ladislav,Csémy,psycholog a adiktolog z Národního ústavu duševního zdraví
Hlavní zprávy - rozhovory a komentáře,Triparita. Úřednický kabinet na Slovensku. Volby v Turecku,2023-05-15,12:10,https://plus.rozhlas.cz/poledni-publicistika-triparita-urednicky-kabinet-na-slovensku-volby-v-turecku-8992713,S jakými požadavky půjdou odboráři na odpolední jednání tripartity? Slovenská prezidentka jmenovala nový úřednický kabinet. V Turecku se po nedělních volbách hlasy ještě sčítají?,"Pavlíček,Tomáš",3,"Hosté polední publicistiky:Roman Ďurčo, předseda OS KOVOMatúš Kostolný, šéfredaktor Denníku NVáclav Černohorský, zpravodaj ČT v Turecku",Roman,Ďurčo,předseda OS KOVO
